formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
7	C15H16N10O2	[M - H]-	C15H15N10O2-	Alkaloids	0.876	Pseudoalkaloids (transamidation)	0.187	Purine alkaloids	0.363	Organoheterocyclic compounds	0.999	Imidazopyrimidines	0.737	Purines and purine derivatives	0.818	Xanthines	0.533	Xanthines	0.533	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Lactams; Purines and purine derivatives; Xanthines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Carboxylic acid amides; Ureas; Purinones; Carboxylic acid derivatives; Diazines; 6-oxopurines; Secondary carboxylic acid amides; Imidazopyrimidines; Carbonyl compounds; Benzene and substituted derivatives; Substituted imidazoles; N-substituted imidazoles; Benzenoids; N-arylamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	367.139	1369	22.809	852611376137387703	852601214726437761	852601214726437760	685	
9	C14H20F4N4O3	[M - H]-	C14H19F4N4O3-	Alkaloids	0.765	Pseudoalkaloids (transamidation)	0.413	Purine alkaloids	0.277	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.459	Alkyl aryl ethers	0.545	Alkyl aryl ethers	0.545	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Alkyl aryl ethers; Alcohols and polyols; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Ureas; Alkyl fluorides; Aryl fluorides; Fluorobenzenes; Organofluorides; Tertiary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Alkyl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	367.139	1369	22.809	852611376137387705	852601214726437761	852601214726437760	685	
10	C13H18F4N4O	[M + CH2O2 - H]-	C14H19F4N4O3-	Alkaloids	0.572	Histidine alkaloids	0.159	Imidazole alkaloids	0.156	Benzenoids	0.998	Benzene and substituted derivatives	0.996	Trifluoromethylbenzenes	0.979			Trifluoromethylbenzenes	0.979	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Triazoles; Organic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Ureas; Alkyl fluorides; Aryl fluorides; Fluorobenzenes; Organofluorides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Alkyl halides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Trifluoromethylbenzenes; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	367.139	1369	22.809	852611376137387706	852601214726437761	852601214726437760	685	
1	C18H22O4	[M + H]+	C18H23O4+	Terpenoids	0.342	Coumarins	0.346	Phthalide derivatives	0.389	Benzenoids	0.858	Phenols	0.677	1-hydroxy-2-unsubstituted benzenoids	0.514			1-hydroxy-2-unsubstituted benzenoids	0.514	Organic compounds; Organoheterocyclic compounds; Lactones; Phenols; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Chemical entities	303.160	1369	22.811	852611371448155589	852601267989911879	852601267985717574	2200	
2	C15H23FO5	[M + H]+	C15H24FO5+	Terpenoids	0.533	Sesquiterpenoids	0.381	Bisabolane sesquiterpenoids	0.052	Organic acids and derivatives	0.873	Carboxylic acids and derivatives	0.772	Monocarboxylic acids and derivatives	0.555			Monocarboxylic acids and derivatives	0.555	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organooxygen compounds; Alkyl fluorides; Monocarboxylic acids and derivatives; Organofluorides; Carbonyl compounds; Alkyl halides; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	303.160	1369	22.811	852611371448155590	852601267989911879	852601267985717574	2200	
1	C18H24O5	[M + H]+	C18H25O5+	Polyketides	0.576	Macrolides	0.306	Zearalenones	0.493	Benzenoids	0.976	Benzene and substituted derivatives	0.686	Benzoic acids and derivatives	0.805	Hydroxybenzoic acid derivatives	0.778	Hydroxybenzoic acid derivatives	0.778	Organic compounds; Organoheterocyclic compounds; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Benzene and substituted derivatives; Benzenoids; Vinylogous acids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	321.170	1369	22.813	852611384257560565	852601268073797974	852601268073797973	2203	
1	C24H37NO10	[M + H]+	C24H38NO10+	Polyketides	0.332	Tyrosine alkaloids	0.655	Open-chain polyketides	0.296	Organic acids and derivatives	0.740	Carboxylic acids and derivatives	0.704	Amino acids, peptides, and analogues	0.519	Amino acids and derivatives	0.523	Amino acids	0.592	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Polyols; Benzenoids; Amines; Primary amines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	500.250	1369	22.822	852611430495570135	852601268044437841	852601268044437840	2202	
2	C25H33N5O6	[M + H]+	C25H34N5O6+	Alkaloids	0.375	Pseudoalkaloids (transamidation)	0.057	Isoquinoline alkaloids	0.036	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Ethers	0.634	Alkyl aryl ethers	0.625	Alkyl aryl ethers	0.625	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzenoids; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	500.250	1369	22.822	852611430495570136	852601268044437841	852601268044437840	2202	
3	C23H35N5O6	[M + Na]+	C23H35N5NaO6+	Alkaloids	0.387	Phloroglucinols	0.262	Acyl phloroglucinols	0.090	Benzenoids	0.859	Phenol ethers	0.611					Phenol ethers	0.611	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Secondary alcohols; Carbonyl compounds; Phenol ethers; Benzenoids; Amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	500.250	1369	22.822	852611430495570137	852601268044437841	852601268044437840	2202	
4	C25H39N3O5	[M + K]+	C25H39KN3O5+	Alkaloids	0.641	Tyrosine alkaloids	0.136	Isoquinoline alkaloids	0.127	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Ethers	0.620	Alkyl aryl ethers	0.574	Alkyl aryl ethers	0.574	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acid amides; Secondary carboxylic acid amides; Carbonyl compounds; Benzenoids; Amines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	500.250	1369	22.822	852611430495570138	852601268044437841	852601268044437840	2202	
5	C25H37N2O7	[M + Na]+	C25H37N2NaO7+	Polyketides	0.313	Tyrosine alkaloids	0.650	Isoquinoline alkaloids	0.251	Organic oxygen compounds	0.999	Organooxygen compounds	0.999	Ethers	0.625	Alkyl aryl ethers	0.508	Alkyl aryl ethers	0.508	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Alcohols and polyols; Phenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzenoids; Amines; Aralkylamines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	500.250	1369	22.822	852611430495570139	852601268044437841	852601268044437840	2202	
6	C23H42O8P	[M + Na]+	C23H42NaO8P+	Terpenoids	0.634	Sesquiterpenoids	0.162	Prenyl quinone meroterpenoids	0.142	Benzenoids	0.818	Benzene and substituted derivatives	0.539					Benzene and substituted derivatives	0.539	Organic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Organic phosphoric acids and derivatives; Phosphate esters; Organic oxoanionic compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Benzene and substituted derivatives; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	500.250	1369	22.822	852611430495570140	852601268044437841	852601268044437840	2202	
7	C28H35N3O4	[M + Na]+	C28H35N3NaO4+	Alkaloids	0.872	Pseudoalkaloids (transamidation)	0.123	Isoquinoline alkaloids	0.174	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Ethers	0.511	Alkyl aryl ethers	0.546	Alkyl aryl ethers	0.546	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Ethers; Organonitrogen compounds; Organooxygen compounds; Azoles; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	500.250	1369	22.822	852611430495570141	852601268044437841	852601268044437840	2202	
1	C20H30N6O8	[M - H]-	C20H29N6O8-	Carbohydrates	0.930	Nucleosides	0.900	Pyrimidine nucleosides	0.555	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.979	Amino acids, peptides, and analogues	0.603	Amino acids and derivatives	0.606	Amino acids	0.710	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Aminopyrimidines and derivatives; Diazines; Monosaccharides; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Glycosylamines; Polyols; Amines; Tertiary amines; Tertiary alkylarylamines; Imidolactams; Dialkylarylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	481.207	1370	22.832	852611386212106331	852601214697077628	852601214697077627	684	
2	C19H28N6O6	[M + CH2O2 - H]-	C20H29N6O8-	Carbohydrates	0.648	Nucleosides	0.729	Purine nucleosides	0.114	Organic acids and derivatives	0.997	Carboxylic acids and derivatives	0.995	Amino acids, peptides, and analogues	0.899	Amino acids and derivatives	0.898	Alpha amino acids and derivatives	0.596	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Pyrimidines and pyrimidine derivatives; Pteridines and derivatives; Pterins and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carboxylic acids; Aminopyrimidines and derivatives; Diazines; Carbonyl compounds; Amines; Primary amines; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	481.207	1370	22.832	852611386212106333	852601214697077628	852601214697077627	684	
3	C21H26N10O4	[M - H]-	C21H25N10O4-	Alkaloids	0.800	Nucleosides	0.156	Purine alkaloids	0.055	Organic acids and derivatives	1.000	Carboxylic acids and derivatives	0.994	Amino acids, peptides, and analogues	0.593	Amino acids and derivatives	0.594	Amino acids and derivatives	0.594	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Imidazoles; Lactams; Purines and purine derivatives; Xanthines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Pyrimidones; Organooxygen compounds; Amino acids and derivatives; Organic carbonic acids and derivatives; Azoles; Carboxylic acid amides; Ureas; Purinones; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Diazines; Secondary carboxylic acid amides; Tertiary carboxylic acid amides; Imidazopyrimidines; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Amines; 6-aminopurines; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	481.207	1370	22.832	852611386212106334	852601214697077628	852601214697077627	684	
5	C26H28F2N4O3	[M - H]-	C26H27F2N4O3-	Alkaloids	0.969	Histidine alkaloids	0.119	Imidazole alkaloids	0.117	Organic acids and derivatives	0.993	Carboxylic acids and derivatives	0.984	Amino acids, peptides, and analogues	0.514	Amino acids and derivatives	0.519	Amino acids and derivatives	0.519	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Halobenzenes; Imidazoles; Alkyl aryl ethers; Anisoles; Piperidines; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Alkyl fluorides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Organofluorides; Tertiary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl halides; Alkyl halides; Organic oxides; Methoxybenzenes; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	481.207	1370	22.832	852611386212106336	852601214697077628	852601214697077627	684	
6	C25H26F2N4O	[M + CH2O2 - H]-	C26H27F2N4O3-	Alkaloids	0.875	Tryptophan alkaloids	0.089	Carboline alkaloids	0.012	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.697	Amino acids and derivatives	0.697	Amino acids and derivatives	0.697	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Halobenzenes; Imidazoles; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Alkyl fluorides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Organofluorides; Tertiary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Aryl halides; Alkyl halides; Aralkylamines; Acetamides; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	481.207	1370	22.832	852611386212106337	852601214697077628	852601214697077627	684	
1	C20H16O6	[M + H]+	C20H17O6+	Shikimates and Phenylpropanoids	0.997	Lignans	0.993	Furofuranoid lignans	0.874	Lignans, neolignans and related compounds	0.782	Furanoid lignans	0.805	Furofuran lignans	0.645			Furofuran lignans	0.645	Organic compounds; Organoheterocyclic compounds; Ethers; Benzodioxoles; Organooxygen compounds; Lignans, neolignans and related compounds; Acetals; Furofurans; Furofuran lignans; Benzenoids; Furanoid lignans; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities	353.103	1370	22.837	852611415328966096	852601267960551746	852601267960551745	2199	
2	C17H19ClNO5	[M + H]+	C17H20ClNO5+	Alkaloids	0.829	Lysine alkaloids	0.170	Tropane alkaloids	0.071	Organoheterocyclic compounds	0.963	Benzodioxoles	0.962					Benzodioxoles	0.962	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Benzodioxoles; Organooxygen compounds; Carboxylic acid amides; Aryl chlorides; Carboxylic acid derivatives; Chlorobenzenes; Organochlorides; Acetals; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	353.103	1370	22.837	852611415328966097	852601267960551746	852601267960551745	2199	
1	C29H34N6O14	[M - H]-	C29H33N6O14-	Carbohydrates	0.901	Nicotinic acid alkaloids	0.380	Pyridine alkaloids	0.379	Organic oxygen compounds	0.999	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.901	Glycosyl compounds	0.726	Glycosylamines	0.719	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lactones; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Diazines; Monosaccharides; Secondary alcohols; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Benzene and substituted derivatives; Polyols; Benzenoids; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	689.207	1370	22.838	852611365924256999	852601214856461205	852601214856461204	689	
2	C28H32N6O12	[M + CH2O2 - H]-	C29H33N6O14-	Alkaloids	0.949	Anthranilic acid alkaloids	0.161	Phenazine alkaloids	0.124	Organic oxygen compounds	0.999	Organooxygen compounds	0.999	Carbohydrates and carbohydrate conjugates	0.688	Glycosyl compounds	0.649	Glycosylamines	0.673	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Diazines; Monosaccharides; Secondary alcohols; Carbonyl compounds; Glycosyl compounds; Glycosylamines; Benzene and substituted derivatives; Polyols; Benzenoids; Amines; Vinylogous amides; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	689.207	1370	22.838	852611365924257000	852601214856461205	852601214856461204	689	
1	C18H26O5	[M + H]+	C18H27O5+	Polyketides	0.538	Aromatic polyketides	0.213	Isocoumarins	0.197	Benzenoids	0.987	Benzene and substituted derivatives	0.872	Benzoic acids and derivatives	0.887	Hydroxybenzoic acid derivatives	0.850	Hydroxybenzoic acid derivatives	0.850	Organic compounds; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acid esters; Hydroxybenzoic acid derivatives; Benzene and substituted derivatives; Benzenoids; Vinylogous acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	323.186	1371	22.843	852611351302912382	852601268170266981	852601268170266980	2206	
1	C33H34N4O4	[M - H]-	C33H33N4O4-	Alkaloids	0.817	Tryptophan alkaloids	0.025	Pyridine alkaloids	0.018	Organic oxygen compounds	1.000	Organooxygen compounds	0.999	Ethers	0.881	Alkyl aryl ethers	0.835	Alkyl aryl ethers	0.835	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	549.253	1371	22.849	852611390221861186	852601214919375775	852601214919375774	691	
2	C32H32N4O2	[M + CH2O2 - H]-	C33H33N4O4-	Alkaloids	0.964	Tryptophan alkaloids	0.087	Isoquinoline alkaloids	0.024	Benzenoids	0.998	Phenol ethers	0.762					Phenol ethers	0.762	Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Alkyl aryl ethers; Phenylmethylamines; Piperidines; Ethers; Organonitrogen compounds; Organooxygen compounds; Azoles; Trialkylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Tertiary amines; Benzylamines; Aralkylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	549.253	1371	22.849	852611390221861187	852601214919375775	852601214919375774	691	
1	C20H19NO4	[M + H]+	C20H20NO4+	Alkaloids	1.000	Tyrosine alkaloids	0.997	Protoberberine alkaloids	0.855	Alkaloids and derivatives	0.809	Protoberberine alkaloids and derivatives	0.889					Protoberberine alkaloids and derivatives	0.889	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Anisoles; Ethers; Organonitrogen compounds; Alkaloids and derivatives; Benzodioxoles; Organooxygen compounds; Acetals; Protoberberine alkaloids and derivatives; Phenol ethers; Benzenoids; Tetrahydroisoquinolines; Aralkylamines; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	338.139	1371	22.858	852611350828955987	852601268132518240	852601268132518239	2205	
2	C17H20FNO5	[M + H]+	C17H21FNO5+	Alkaloids	0.995	Tyrosine alkaloids	0.782	Isoquinoline alkaloids	0.192	Benzenoids	0.998	Phenol ethers	0.988	Anisoles	0.986			Anisoles	0.986	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Alkyl aryl ethers; Anisoles; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Organofluorides; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Aryl halides; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	338.139	1371	22.858	852611350828955988	852601268132518240	852601268132518239	2205	
1	C20H26N10O3	[M - H]-	C20H25N10O3-	Alkaloids	0.980	Pseudoalkaloids (transamidation)	0.564	Purine alkaloids	0.631	Organoheterocyclic compounds	1.000	Imidazopyrimidines	0.910	Purines and purine derivatives	0.947	Xanthines	0.959	Xanthines	0.959	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Imidazoles; Lactams; Purines and purine derivatives; Xanthines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Alkaloids and derivatives; Pyrimidones; Organooxygen compounds; Organic carbonic acids and derivatives; Azoles; Carboxylic acid amides; Ureas; Purinones; Carboxylic acid derivatives; Diazines; 6-oxopurines; Secondary carboxylic acid amides; Imidazopyrimidines; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Amines; Tertiary amines; Tertiary alkylarylamines; N-arylamides; Imidolactams; Vinylogous amides; Dialkylarylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	453.209	1372	22.861	852611346424936434	852601214759992198	852601214759992197	686	
2	C19H24N10O	[M + CH2O2 - H]-	C20H25N10O3-	Alkaloids	0.952	Pseudoalkaloids (transamidation)	0.316	Purine alkaloids	0.653	Organic nitrogen compounds	1.000	Organonitrogen compounds	1.000	Amines	0.908	Tertiary amines	0.777	Dialkylarylamines	0.874	Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Pyrazoles; Pyridines and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Aminopyrimidines and derivatives; Diazines; Amines; Tertiary amines; Tertiary alkylarylamines; Imidolactams; Dialkylarylamines; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	453.209	1372	22.861	852611346424936435	852601214759992198	852601214759992197	686	
3	C19H30N6O7	[M - H]-	C19H29N6O7-	Carbohydrates	0.818	Nucleosides	0.582	Purine nucleosides	0.317	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.987	Glycosyl compounds	0.963	Glycosylamines	0.793	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Purines and purine derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Aminopyrimidines and derivatives; Diazines; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Imidazopyrimidines; Carbonyl compounds; Oxanes; Glycosyl compounds; Glycosylamines; O-glycosyl compounds; Polyols; Amines; Tertiary amines; Tertiary alkylarylamines; Imidolactams; Dialkylarylamines; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	453.209	1372	22.861	852611346424936436	852601214759992198	852601214759992197	686	
