formulaRank	molecularFormula	adduct	precursorFormula	NPC#pathway	NPC#pathway Probability	NPC#superclass	NPC#superclass Probability	NPC#class	NPC#class Probability	ClassyFire#superclass	ClassyFire#superclass probability	ClassyFire#class	ClassyFire#class Probability	ClassyFire#subclass	ClassyFire#subclass Probability	ClassyFire#level 5	ClassyFire#level 5 Probability	ClassyFire#most specific class	ClassyFire#most specific class Probability	ClassyFire#all classifications	ionMass	retentionTimeInSeconds	retentionTimeInMinutes	formulaId	alignedFeatureId	compoundId	mappingFeatureId	overallFeatureQuality
4	C30H39FN4O5	[M - H]-	C30H38FN4O5-	Alkaloids	0.884	Nicotinic acid alkaloids	0.016	Tropane alkaloids	0.074	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.998	Amino acids, peptides, and analogues	0.856	Amino acids and derivatives	0.857	Amino acids	0.844	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Halobenzenes; Alcohols and polyols; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Aryl fluorides; Fluorobenzenes; Monocarboxylic acids and derivatives; Carboxylic acids; Organofluorides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Aryl halides; Aromatic alcohols; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	553.285	1150	19.162	832321304319367073	832319725973220640	832319725973220639	613	
5	C30H37FN4O4	[M + H2O - H]-	C30H38FN4O5-	Alkaloids	0.905	Nicotinic acid alkaloids	0.019	Pyridine alkaloids	0.019	Organic acids and derivatives	0.996	Carboxylic acids and derivatives	0.992	Amino acids, peptides, and analogues	0.674	Amino acids and derivatives	0.678	Amino acids and derivatives	0.678	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Halobenzenes; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Organofluorides; Secondary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Aryl halides; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	553.285	1150	19.162	832321304319367074	832319725973220640	832319725973220639	613	
6	C29H37FN4O3	[M + CH2O2 - H]-	C30H38FN4O5-	Alkaloids	0.917	Histidine alkaloids	0.005	Imidazole alkaloids	0.005	Organoheterocyclic compounds	1.000	Piperidines	0.967	N-acylpiperidines	0.773			N-acylpiperidines	0.773	Organic compounds; Organoheterocyclic compounds; Halobenzenes; Alcohols and polyols; Piperidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; N-acylpiperidines; Azoles; Carboxylic acid amides; Aryl fluorides; Carboxylic acid derivatives; Fluorobenzenes; Organofluorides; Tertiary carboxylic acid amides; Carbonyl compounds; Trialkylamines; Benzene and substituted derivatives; Benzenoids; Amines; Tertiary amines; Aryl halides; Aralkylamines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	553.285	1150	19.162	832321304319367075	832319725973220640	832319725973220639	613	
1	C37H48O16	[M - H]-	C37H47O16-	Shikimates and Phenylpropanoids	1.000	Lignans	1.000	Furanoid lignans	0.712	Lignans, neolignans and related compounds	0.992	Lignan glycosides	0.994					Lignan glycosides	0.994	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Lignans, neolignans and related compounds; Lignan glycosides; Monosaccharides; Tetrahydrofuran lignans; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Aromatic alcohols; 7,9'-epoxylignans; Furanoid lignans; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	747.284	1150	19.167	832321349420721995	832319725516041444	832319725516041443	601	
2	C37H46O15	[M + H2O - H]-	C37H47O16-	Shikimates and Phenylpropanoids	1.000	Lignans	0.999	Furanoid lignans	0.645	Lignans, neolignans and related compounds	0.980	Lignan glycosides	0.984					Lignan glycosides	0.984	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Primary alcohols; Organooxygen compounds; Dialkyl ethers; Lignans, neolignans and related compounds; Lignan glycosides; Monosaccharides; Tetrahydrofuran lignans; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxolanes; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; 7,9'-epoxylignans; Furanoid lignans; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	747.284	1150	19.167	832321349420721996	832319725516041444	832319725516041443	601	
3	C36H46O14	[M + CH2O2 - H]-	C37H47O16-	Shikimates and Phenylpropanoids	0.990	Lignans	0.860	Neolignans	0.156	Lipids and lipid-like molecules	0.934	Fatty Acyls	0.973	Fatty acyl glycosides	0.749	Alkyl glycosides	0.690	Alkyl glycosides	0.690	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Primary alcohols; Organooxygen compounds; Fatty acid esters; Cinnamic acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Dialkyl ethers; Carboxylic acid esters; Hydroxycinnamic acids and derivatives; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	747.284	1150	19.167	832321349420721997	832319725516041444	832319725516041443	601	
4	C33H44N6O14	[M - H]-	C33H43N6O14-	Shikimates and Phenylpropanoids	0.676	Lignans	0.541	Cyclic peptides	0.147	Lignans, neolignans and related compounds	0.734	Lignan glycosides	0.856					Lignan glycosides	0.856	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Lignans, neolignans and related compounds; Hexoses; Lignan glycosides; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Amines; Primary amines; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	747.284	1150	19.167	832321349420721998	832319725516041444	832319725516041443	601	
5	C33H42N6O13	[M + H2O - H]-	C33H43N6O14-	Alkaloids	0.522	Lignans	0.319	Imidazole alkaloids	0.128	Lignans, neolignans and related compounds	0.437	Lignan glycosides	0.617					Lignan glycosides	0.617	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Hexoses; Lignan glycosides; Monosaccharides; Acetals; Secondary alcohols; Secondary carboxylic acid amides; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glycosyl compounds; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Amines; Primary amines; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	747.284	1150	19.167	832321349420721999	832319725516041444	832319725516041443	601	
6	C32H42N6O12	[M + CH2O2 - H]-	C33H43N6O14-	Amino acids and Peptides	0.652	Oligopeptides	0.367	Neolignans	0.171	Organic acids and derivatives	0.990	Carboxylic acids and derivatives	0.979	Amino acids, peptides, and analogues	0.819	Amino acids and derivatives	0.804	Amino acids and derivatives	0.804	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Amino acids, peptides, and analogues; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Phenethylamines; Methoxyphenols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monosaccharides; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; 1,2-aminoalcohols; Glycosyl compounds; Glycosylamines; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Primary amines; Alkanolamines; Aralkylamines; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	747.284	1150	19.167	832321349420722000	832319725516041444	832319725516041443	601	
1	C11H12N3O6	[M - H]-	C11H11N3O6-	Amino acids and Peptides	0.563	Small peptides	0.326	Imidazole alkaloids	0.244	Organic acids and derivatives	0.999	Carboxylic acids and derivatives	0.997	Amino acids, peptides, and analogues	0.719	Amino acids and derivatives	0.719	Amino acids and derivatives	0.719	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Dicarboxylic acids and derivatives; Amino acids and derivatives; Azoles; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	281.066	1150	19.170	832321355078838848	832319725859974417	832319725859974416	610	
2	C11H10N3O5	[M + H2O - H]-	C11H11N3O6-	Alkaloids	0.425	Small peptides	0.363	Aminoacids	0.098	Benzenoids	0.416	Benzene and substituted derivatives	0.613					Benzene and substituted derivatives	0.613	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Carboxylic acids; Carbonyl compounds; Benzene and substituted derivatives; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	281.066	1150	19.170	832321355078838849	832319725859974417	832319725859974416	610	
3	C10H10N3O4	[M + CH2O2 - H]-	C11H11N3O6-	Alkaloids	0.691	Small peptides	0.178	Aminoacids	0.072	Benzenoids	0.763	Benzene and substituted derivatives	0.818	Phenoxy compounds	0.509			Phenoxy compounds	0.509	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	281.066	1150	19.170	832321355078838850	832319725859974417	832319725859974416	610	
4	C9H10N6O5	[M - H]-	C9H9N6O5-	Carbohydrates	0.435	Nucleosides	0.432	Purine nucleosides	0.611	Organic acids and derivatives	0.984	Carboxylic acids and derivatives	0.940	Amino acids, peptides, and analogues	0.595	Amino acids and derivatives	0.597	Amino acids and derivatives	0.597	Organic compounds; Organoheterocyclic compounds; Amino acids, peptides, and analogues; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Nitroimidazoles; Purines and purine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Azoles; Monocarboxylic acids and derivatives; Organic nitro compounds; Carboxylic acids; Diazines; Organic oxoazanium compounds; Imidazopyrimidines; Carbonyl compounds; Substituted imidazoles; N-substituted imidazoles; Amines; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Propargyl-type 1,3-dipolar organic compounds; Imidolactams; Organic oxides; C-nitro compounds; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Nitroaromatic compounds; Organic nitrogen compounds; Chemical entities	281.066	1150	19.170	832321355078838851	832319725859974417	832319725859974416	610	
5	C9H8N6O4	[M + H2O - H]-	C9H9N6O5-	Alkaloids	0.355	Pseudoalkaloids (transamidation)	0.180	Purine alkaloids	0.305	Organoheterocyclic compounds	1.000	Azoles	0.978	Imidazoles	0.718	Substituted imidazoles	0.709	N-substituted imidazoles	0.558	Organic compounds; Organoheterocyclic compounds; Imidazoles; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Monocarboxylic acids and derivatives; Organic nitro compounds; Carboxylic acids; Diazines; Oxadiazoles; Furazans; Substituted imidazoles; N-substituted imidazoles; Organic zwitterions; Organic 1,3-dipolar compounds; Allyl-type 1,3-dipolar organic compounds; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	281.066	1150	19.170	832321355078838852	832319725859974417	832319725859974416	610	
6	C8H8N6O3	[M + CH2O2 - H]-	C9H9N6O5-	Alkaloids	0.531	Histidine alkaloids	0.351	Imidazole alkaloids	0.352	Organoheterocyclic compounds	1.000	Azoles	0.879	Imidazoles	0.451	Substituted imidazoles	0.580	Substituted imidazoles	0.580	Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Organic nitro compounds; Substituted imidazoles; Amines; Primary amines; Organic zwitterions; Allyl-type 1,3-dipolar organic compounds; Imidolactams; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	281.066	1150	19.170	832321355078838853	832319725859974417	832319725859974416	610	
1	C9H8O4	[M - H2O + H]+	C9H7O3+	Shikimates and Phenylpropanoids	0.979	Phenylpropanoids (C6-C3)	0.987	Cinnamic acids and derivatives	0.991	Phenylpropanoids and polyketides	0.970	Cinnamic acids and derivatives	0.937	Hydroxycinnamic acids and derivatives	0.957	Coumaric acids and derivatives	0.943	Coumaric acids and derivatives	0.943	Organic compounds; Styrenes; Coumaric acids and derivatives; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Cinnamic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Benzenediols; Hydroxycinnamic acids and derivatives; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Hydroxycinnamic acids; Cinnamic acids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	163.039	1150	19.175	832321308123601052	832319789445630506	832319789441436201	2091	
1	C26H34O11	[M + H3N + H]+	C26H38NO11+	Shikimates and Phenylpropanoids	0.999	Lignans	0.979	Furanoid lignans	0.540	Lignans, neolignans and related compounds	0.959	Lignan glycosides	0.978					Lignan glycosides	0.978	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alkyl aryl ethers; Alcohols and polyols; Phenols; Anisoles; Methoxyphenols; Ethers; Primary alcohols; Benzofurans; Organooxygen compounds; Lignans, neolignans and related compounds; Hexoses; Lignan glycosides; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Oxanes; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; 2-arylbenzofuran flavonoids; Fatty acyl glycosides of mono- and disaccharides; Fatty Acyls; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Coumarans; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Phenoxy compounds; Chemical entities	540.245	1152	19.194	832321428521107146	832319789605014078	832319789600819773	2095	
2	C26H37NO11	[M + H]+	C26H38NO11+	Alkaloids	0.880	Tyrosine alkaloids	0.973	Isoquinoline alkaloids	0.621	Lipids and lipid-like molecules	0.411	Fatty Acyls	0.449	Fatty acyl glycosides	0.637	Alkyl glycosides	0.723	Alkyl glycosides	0.723	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alkyl aryl ethers; Alcohols and polyols; Sugar acids and derivatives; Ethers; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Glucuronides; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Polyols; Phenol ethers; Benzenoids; Amines; O-glucuronides; Fatty acyl glycosides of mono- and disaccharides; Aralkylamines; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	540.245	1152	19.194	832321428521107145	832319789605014078	832319789600819773	2095	
3	C26H41NO13	[M - H4O2 + H]+	C26H38NO11+	Alkaloids	0.612	Tyrosine alkaloids	0.933	Isoquinoline alkaloids	0.473	Lipids and lipid-like molecules	0.547	Fatty Acyls	0.590	Fatty acyl glycosides	0.748	Alkyl glycosides	0.817	Alkyl glycosides	0.817	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Lipids and lipid-like molecules; Alcohols and polyols; Sugar acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Glucuronides; Hydroxy acids and derivatives; Carboxylic acids; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Beta hydroxy acids and derivatives; Fatty acyl glycosides; Carbonyl compounds; Oxanes; Glucuronic acid derivatives; Glycosyl compounds; Alkyl glycosides; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Amines; Primary amines; O-glucuronides; Fatty acyl glycosides of mono- and disaccharides; Aralkylamines; Fatty Acyls; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Phenolic glycosides; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities	540.245	1152	19.194	832321428521107147	832319789605014078	832319789600819773	2095	
4	C27H30N4O7	[M + H3N + H]+	C27H34N5O7+	Alkaloids	0.422	Tyrosine alkaloids	0.239	Isoquinoline alkaloids	0.043	Benzenoids	0.998	Phenol ethers	0.829	Anisoles	0.776			Anisoles	0.776	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Phenols; Anisoles; Piperazines; Ethers; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Diazinanes; Benzenoids; Amines; N-alkylpiperazines; Aralkylamines; Organic oxides; Methoxybenzenes; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	540.245	1152	19.194	832321428521107149	832319789605014078	832319789600819773	2095	
5	C27H33N5O7	[M + H]+	C27H34N5O7+	Alkaloids	0.541	Tyrosine alkaloids	0.220	Isoquinoline alkaloids	0.053	Benzenoids	0.990	Phenol ethers	0.793	Anisoles	0.702			Anisoles	0.702	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Phenols; Anisoles; Lactams; Piperazines; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Ureas; Benzene and substituted derivatives; Phenol ethers; Diazinanes; Benzenoids; Amines; Aralkylamines; Organic oxides; Methoxybenzenes; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	540.245	1152	19.194	832321428521107148	832319789605014078	832319789600819773	2095	
6	C27H37N5O9	[M - H4O2 + H]+	C27H34N5O7+	Alkaloids	0.370	Lignans	0.251	Linear peptides	0.067	Benzenoids	0.950	Phenol ethers	0.750	Anisoles	0.708			Anisoles	0.708	Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Amines; Primary amines; Aralkylamines; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	540.245	1152	19.194	832321428521107150	832319789605014078	832319789600819773	2095	
1	C16H18O9	[M + H]+	C16H19O9+	Shikimates and Phenylpropanoids	0.992	Phenylpropanoids (C6-C3)	0.996	Cinnamic acids and derivatives	0.997	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Alcohols and polyols	0.993	Cyclic alcohols and derivatives	0.986	Quinic acids and derivatives	0.982	Organic compounds; Lipids and lipid-like molecules; Styrenes; Coumaric acids and derivatives; Alcohols and polyols; Phenols; Catechols; Phenylpropanoids and polyketides; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Fatty acid esters; Dicarboxylic acids and derivatives; Hydroxy acids and derivatives; Cinnamic acids and derivatives; Carboxylic acid derivatives; Carboxylic acids; Carboxylic acid esters; Benzenediols; Cyclic alcohols and derivatives; Alpha hydroxy acids and derivatives; Hydroxycinnamic acids and derivatives; Secondary alcohols; Tertiary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Polyols; Benzenoids; Cyclitols and derivatives; Quinic acids and derivatives; Cyclohexanols; Cinnamic acid esters; Enoate esters; Alpha,beta-unsaturated carboxylic esters; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; 1-hydroxy-4-unsubstituted benzenoids; Chemical entities	355.103	1153	19.210	832321358102932465	832319789286246934	832319789286246933	2087	
1	C22H28N6O9	[M - H]-	C22H27N6O9-	Alkaloids	0.958	Nucleosides	0.033	Imidazole alkaloids	0.033	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.999	Monosaccharides	0.988	Hexoses	0.751	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Diazines; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Oxanes; Glycosyl compounds; Glycosylamines; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Amines; Imidolactams; Dimethoxybenzenes; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	519.185	1153	19.214	832321328235290656	832319725742533890	832319725742533889	607	
2	C22H26N6O8	[M + H2O - H]-	C22H27N6O9-	Alkaloids	0.959	Nucleosides	0.154	Purine nucleosides	0.050	Organic oxygen compounds	1.000	Organooxygen compounds	1.000	Carbohydrates and carbohydrate conjugates	0.998	Monosaccharides	0.983	Hexoses	0.759	Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Pyridines and derivatives; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Azoles; Hexoses; Monosaccharides; Acetals; Secondary alcohols; Carbonyl compounds; Oxanes; Glycosyl compounds; Glycosylamines; O-glycosyl compounds; Benzene and substituted derivatives; Polyols; Phenol ethers; Benzenoids; Imidolactams; Organic oxides; Methoxybenzenes; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Phenoxy compounds; Chemical entities	519.185	1153	19.214	832321328235290657	832319725742533890	832319725742533889	607	
